"booti","stat","value"
"229","fdr10",1.7
"229","fdr5",2.1
"229","fdr1",2.8
"229","pr_tgt_2",0.328422712571961
"230","fdr10",1
"230","fdr5",1.6
"230","fdr1",2.4
"230","pr_tgt_2",0.428406989192524
"231","fdr10",0.9
"231","fdr5",1.5
"231","fdr1",2.4
"231","pr_tgt_2",0.407415010855114
"232","fdr10",1.2
"232","fdr5",1.7
"232","fdr1",2.5
"232","pr_tgt_2",0.40615232709396
"233","fdr10",1.5
"233","fdr5",1.9
"233","fdr1",2.7
"233","pr_tgt_2",0.372744115605284
"234","fdr10",1.8
"234","fdr5",2.2
"234","fdr1",2.9
"234","pr_tgt_2",0.312673234308074
"235","fdr10",1.6
"235","fdr5",1.96
"235","fdr1",2.7
"235","pr_tgt_2",0.355920989697184
"236","fdr10",1.6
"236","fdr5",2
"236","fdr1",2.8
"236","pr_tgt_2",0.35498185075281
"237","fdr10",1.6
"237","fdr5",2
"237","fdr1",2.7
"237","pr_tgt_2",0.354980884074276
"238","fdr10",1.6
"238","fdr5",2
"238","fdr1",2.8
"238","pr_tgt_2",0.352084064564688
"239","fdr10",1.7
"239","fdr5",2.1
"239","fdr1",2.8
"239","pr_tgt_2",0.338281180433899
"240","fdr10",1.7
"240","fdr5",2.1
"240","fdr1",2.8
"240","pr_tgt_2",0.350324966592146
"241","fdr10",1.4
"241","fdr5",1.8
"241","fdr1",2.6
"241","pr_tgt_2",0.384996391784207
"242","fdr10",1.6
"242","fdr5",2
"242","fdr1",2.7
"242","pr_tgt_2",0.354270072926901
"243","fdr10",1.3
"243","fdr5",1.8
"243","fdr1",2.6
"243","pr_tgt_2",0.404118916706434
"244","fdr10",1.8
"244","fdr5",2.2
"244","fdr1",2.9
"244","pr_tgt_2",0.321719673258568
"245","fdr10",1.96
"245","fdr5",2.3
"245","fdr1",3
"245","pr_tgt_2",0.285403690895753
"246","fdr10",0
"246","fdr5",0
"246","fdr1",0
"246","pr_tgt_2",0.517613828878745
"247","fdr10",1.3
"247","fdr5",1.7
"247","fdr1",2.5
"247","pr_tgt_2",0.407368606650958
"248","fdr10",0
"248","fdr5",0.4
"248","fdr1",1.8
"248","pr_tgt_2",0.47662961397084
"249","fdr10",0
"249","fdr5",0
"249","fdr1",0
"249","pr_tgt_2",0.446529020375693
"250","fdr10",1.6
"250","fdr5",2
"250","fdr1",2.8
"250","pr_tgt_2",0.343882512538412
"251","fdr10",1.7
"251","fdr5",2.1
"251","fdr1",2.8
"251","pr_tgt_2",0.33851171095859
"252","fdr10",1.5
"252","fdr5",1.9
"252","fdr1",2.7
"252","pr_tgt_2",0.369946230983084
"253","fdr10",1.8
"253","fdr5",2.2
"253","fdr1",2.9
"253","pr_tgt_2",0.317949097577967
"254","fdr10",1.7
"254","fdr5",2.1
"254","fdr1",2.8
"254","pr_tgt_2",0.331535704042778
"255","fdr10",0
"255","fdr5",0.4
"255","fdr1",1.8
"255","pr_tgt_2",0.477561281432064
"256","fdr10",1.5
"256","fdr5",1.96
"256","fdr1",2.7
"256","pr_tgt_2",0.376877751222819
"257","fdr10",1.4
"257","fdr5",1.8
"257","fdr1",2.6
"257","pr_tgt_2",0.389717733785286
"258","fdr10",1.6
"258","fdr5",1.96
"258","fdr1",2.7
"258","pr_tgt_2",0.359002894033632
"259","fdr10",1.5
"259","fdr5",1.9
"259","fdr1",2.7
"259","pr_tgt_2",0.368484802458877
"260","fdr10",1.4
"260","fdr5",1.9
"260","fdr1",2.6
"260","pr_tgt_2",0.385104307780508
"261","fdr10",1.7
"261","fdr5",2.1
"261","fdr1",2.8
"261","pr_tgt_2",0.337178252354614
"262","fdr10",2.3
"262","fdr5",2.6
"262","fdr1",3.2
"262","pr_tgt_2",0.199449980916936
"263","fdr10",2.2
"263","fdr5",2.5
"263","fdr1",3.1
"263","pr_tgt_2",0.233545654503446
"264","fdr10",2.3
"264","fdr5",2.6
"264","fdr1",3.2
"264","pr_tgt_2",0.200696526939028
"265","fdr10",1.8
"265","fdr5",2.2
"265","fdr1",2.9
"265","pr_tgt_2",0.324700003634749
"266","fdr10",1.7
"266","fdr5",2.1
"266","fdr1",2.8
"266","pr_tgt_2",0.343395242644866
"267","fdr10",2.1
"267","fdr5",2.5
"267","fdr1",3.1
"267","pr_tgt_2",0.241727125337425
"268","fdr10",0
"268","fdr5",0
"268","fdr1",1.3
"268","pr_tgt_2",0.529869870760154
"269","fdr10",1.7
"269","fdr5",2.1
"269","fdr1",2.8
"269","pr_tgt_2",0.33947866376743
"270","fdr10",1.5
"270","fdr5",1.96
"270","fdr1",2.7
"270","pr_tgt_2",0.361909706088397
"271","fdr10",1.3
"271","fdr5",1.7
"271","fdr1",2.6
"271","pr_tgt_2",0.393269110683484
"272","fdr10",1.6
"272","fdr5",2.1
"272","fdr1",2.8
"272","pr_tgt_2",0.346598381183786
"273","fdr10",0
"273","fdr5",0.9
"273","fdr1",2
"273","pr_tgt_2",0.465852248087606
"274","fdr10",1.5
"274","fdr5",1.9
"274","fdr1",2.7
"274","pr_tgt_2",0.371178068796236
"275","fdr10",1.8
"275","fdr5",2.2
"275","fdr1",2.9
"275","pr_tgt_2",0.31978223446278
"276","fdr10",0.5
"276","fdr5",1.2
"276","fdr1",2.2
"276","pr_tgt_2",0.439710952417194
"277","fdr10",1.5
"277","fdr5",1.96
"277","fdr1",2.7
"277","pr_tgt_2",0.358374044662691
"278","fdr10",1.4
"278","fdr5",1.8
"278","fdr1",2.6
"278","pr_tgt_2",0.38497419342964
"279","fdr10",1.9
"279","fdr5",2.3
"279","fdr1",3
"279","pr_tgt_2",0.296895803062243
"280","fdr10",1.6
"280","fdr5",2
"280","fdr1",2.8
"280","pr_tgt_2",0.349452268432464
"281","fdr10",1.96
"281","fdr5",2.3
"281","fdr1",3
"281","pr_tgt_2",0.283843290806135
"282","fdr10",1.7
"282","fdr5",2.1
"282","fdr1",2.8
"282","pr_tgt_2",0.333397529473195
"283","fdr10",1.6
"283","fdr5",1.96
"283","fdr1",2.7
"283","pr_tgt_2",0.35857999494824
"284","fdr10",2.3
"284","fdr5",2.6
"284","fdr1",3.2
"284","pr_tgt_2",0.202761723304232
"285","fdr10",1.8
"285","fdr5",2.2
"285","fdr1",2.9
"285","pr_tgt_2",0.320542962216451
"286","fdr10",1.8
"286","fdr5",2.2
"286","fdr1",2.9
"286","pr_tgt_2",0.319936546794962
"287","fdr10",1.5
"287","fdr5",1.9
"287","fdr1",2.7
"287","pr_tgt_2",0.372753626516177
"288","fdr10",1.8
"288","fdr5",2.2
"288","fdr1",2.9
"288","pr_tgt_2",0.320606724802789
"289","fdr10",0.7
"289","fdr5",1.3
"289","fdr1",2.3
"289","pr_tgt_2",0.468120112838869
"290","fdr10",2
"290","fdr5",2.4
"290","fdr1",3
"290","pr_tgt_2",0.265366313260282
"291","fdr10",2.5
"291","fdr5",2.8
"291","fdr1",3.4
"291","pr_tgt_2",0.154558431760653
"292","fdr10",1.3
"292","fdr5",1.8
"292","fdr1",2.6
"292","pr_tgt_2",0.384100522137715
"293","fdr10",2.7
"293","fdr5",2.9
"293","fdr1",3.5
"293","pr_tgt_2",0.128280040414356
"294","fdr10",1.4
"294","fdr5",1.9
"294","fdr1",2.6
"294","pr_tgt_2",0.380214747621626
"295","fdr10",2.1
"295","fdr5",2.4
"295","fdr1",3.1
"295","pr_tgt_2",0.249035962050734
"296","fdr10",0.8
"296","fdr5",1.4
"296","fdr1",2.3
"296","pr_tgt_2",0.460161911191171
"297","fdr10",1.8
"297","fdr5",2.2
"297","fdr1",2.9
"297","pr_tgt_2",0.314771660743503
"298","fdr10",1.8
"298","fdr5",2.2
"298","fdr1",2.9
"298","pr_tgt_2",0.321571750075992
"299","fdr10",1.5
"299","fdr5",1.9
"299","fdr1",2.7
"299","pr_tgt_2",0.369991797686304
"300","fdr10",1.5
"300","fdr5",1.9
"300","fdr1",2.7
"300","pr_tgt_2",0.375800334300454
"301","fdr10",2.6
"301","fdr5",2.9
"301","fdr1",3.4
"301","pr_tgt_2",0.141664819891709
"302","fdr10",1.6
"302","fdr5",2
"302","fdr1",2.8
"302","pr_tgt_2",0.346948282659106
"303","fdr10",1.6
"303","fdr5",2
"303","fdr1",2.8
"303","pr_tgt_2",0.352810377839798
"304","fdr10",0
"304","fdr5",0.7
"304","fdr1",1.9
"304","pr_tgt_2",0.472385563607254
"305","fdr10",1.2
"305","fdr5",1.7
"305","fdr1",2.5
"305","pr_tgt_2",0.402809370566783
"306","fdr10",0
"306","fdr5",0
"306","fdr1",0
"306","pr_tgt_2",0.503140697352406
"307","fdr10",0
"307","fdr5",0
"307","fdr1",0
"307","pr_tgt_2",0.519655103935554
"308","fdr10",0
"308","fdr5",0.2
"308","fdr1",1.7
"308","pr_tgt_2",0.483099271674032
"309","fdr10",2.3
"309","fdr5",2.6
"309","fdr1",3.2
"309","pr_tgt_2",0.207605437726014
"310","fdr10",1.9
"310","fdr5",2.3
"310","fdr1",2.9
"310","pr_tgt_2",0.301476243336615
"311","fdr10",2.2
"311","fdr5",2.6
"311","fdr1",3.2
"311","pr_tgt_2",0.225340149929151
"312","fdr10",0
"312","fdr5",0
"312","fdr1",1.2
"312","pr_tgt_2",0.483138575005923
"313","fdr10",1.6
"313","fdr5",1.96
"313","fdr1",2.7
"313","pr_tgt_2",0.355873593312938
"314","fdr10",1.5
"314","fdr5",1.9
"314","fdr1",2.7
"314","pr_tgt_2",0.372419257991785
"315","fdr10",1.6
"315","fdr5",2
"315","fdr1",2.7
"315","pr_tgt_2",0.354268709458454
"316","fdr10",1.7
"316","fdr5",2.1
"316","fdr1",2.8
"316","pr_tgt_2",0.335499936590206
"317","fdr10",1.6
"317","fdr5",2
"317","fdr1",2.8
"317","pr_tgt_2",0.346850165854933
"318","fdr10",1.7
"318","fdr5",2.1
"318","fdr1",2.8
"318","pr_tgt_2",0.343199614801837
"319","fdr10",2.3
"319","fdr5",2.6
"319","fdr1",3.2
"319","pr_tgt_2",0.228668064996783
"320","fdr10",1.9
"320","fdr5",2.2
"320","fdr1",2.9
"320","pr_tgt_2",0.306718754538907
"321","fdr10",1.5
"321","fdr5",1.9
"321","fdr1",2.7
"321","pr_tgt_2",0.373591021070912
"322","fdr10",1.7
"322","fdr5",2.1
"322","fdr1",2.8
"322","pr_tgt_2",0.333494196032129
"323","fdr10",1.7
"323","fdr5",2.1
"323","fdr1",2.8
"323","pr_tgt_2",0.345845821545265
"324","fdr10",2.1
"324","fdr5",2.5
"324","fdr1",3.1
"324","pr_tgt_2",0.249107053312014
"325","fdr10",1.5
"325","fdr5",1.96
"325","fdr1",2.7
"325","pr_tgt_2",0.361076469352561
"326","fdr10",3
"326","fdr5",3.2
"326","fdr1",3.7
"326","pr_tgt_2",0.0871775767118702
"327","fdr10",1.6
"327","fdr5",2
"327","fdr1",2.8
"327","pr_tgt_2",0.350558816339402
"328","fdr10",0
"328","fdr5",0
"328","fdr1",0
"328","pr_tgt_2",0.502236221033611
"329","fdr10",1.5
"329","fdr5",1.96
"329","fdr1",2.7
"329","pr_tgt_2",0.36150398876331
"330","fdr10",1.96
"330","fdr5",2.3
"330","fdr1",3
"330","pr_tgt_2",0.286874968724283
"331","fdr10",1.5
"331","fdr5",1.96
"331","fdr1",2.7
"331","pr_tgt_2",0.363495448557938
"332","fdr10",1.6
"332","fdr5",1.96
"332","fdr1",2.7
"332","pr_tgt_2",0.350403765097898
"333","fdr10",1.7
"333","fdr5",2.1
"333","fdr1",2.8
"333","pr_tgt_2",0.333574534268071
"334","fdr10",1.5
"334","fdr5",1.9
"334","fdr1",2.7
"334","pr_tgt_2",0.369233835022054
"335","fdr10",1.5
"335","fdr5",1.9
"335","fdr1",2.7
"335","pr_tgt_2",0.367149169290851
"336","fdr10",0
"336","fdr5",0
"336","fdr1",0
"336","pr_tgt_2",0.498915591776287
"337","fdr10",1.4
"337","fdr5",1.9
"337","fdr1",2.7
"337","pr_tgt_2",0.375683046948816
"338","fdr10",1.96
"338","fdr5",2.3
"338","fdr1",3
"338","pr_tgt_2",0.260035084311346
"339","fdr10",1.6
"339","fdr5",2
"339","fdr1",2.8
"339","pr_tgt_2",0.351334067453847
"340","fdr10",2
"340","fdr5",2.4
"340","fdr1",3
"340","pr_tgt_2",0.265640316595762
"341","fdr10",1.6
"341","fdr5",2
"341","fdr1",2.8
"341","pr_tgt_2",0.349448894132497
"342","fdr10",2
"342","fdr5",2.4
"342","fdr1",3
"342","pr_tgt_2",0.27563815980809
"343","fdr10",1.4
"343","fdr5",1.8
"343","fdr1",2.6
"343","pr_tgt_2",0.385314767430878
"344","fdr10",1.6
"344","fdr5",1.96
"344","fdr1",2.7
"344","pr_tgt_2",0.353989578944372
"345","fdr10",1.6
"345","fdr5",2.1
"345","fdr1",2.8
"345","pr_tgt_2",0.343681022994114
"346","fdr10",0.3
"346","fdr5",1.1
"346","fdr1",2.1
"346","pr_tgt_2",0.454611722440306
"347","fdr10",1.5
"347","fdr5",1.9
"347","fdr1",2.7
"347","pr_tgt_2",0.378302546052333
"348","fdr10",1.9
"348","fdr5",2.2
"348","fdr1",2.9
"348","pr_tgt_2",0.304538520462692
"349","fdr10",0
"349","fdr5",0
"349","fdr1",1.5
"349","pr_tgt_2",0.513809672896939
"350","fdr10",1.5
"350","fdr5",1.9
"350","fdr1",2.7
"350","pr_tgt_2",0.366960838952669
"351","fdr10",1.8
"351","fdr5",2.2
"351","fdr1",2.9
"351","pr_tgt_2",0.317193694721178
"352","fdr10",1.5
"352","fdr5",1.9
"352","fdr1",2.7
"352","pr_tgt_2",0.377718287579108
"353","fdr10",1.96
"353","fdr5",2.4
"353","fdr1",3
"353","pr_tgt_2",0.278372424292875
"354","fdr10",0.9
"354","fdr5",1.5
"354","fdr1",2.4
"354","pr_tgt_2",0.42867216863938
"355","fdr10",1.5
"355","fdr5",1.96
"355","fdr1",2.7
"355","pr_tgt_2",0.362042813301152
"356","fdr10",1.4
"356","fdr5",1.9
"356","fdr1",2.6
"356","pr_tgt_2",0.377860317405625
"357","fdr10",1.5
"357","fdr5",1.96
"357","fdr1",2.7
"357","pr_tgt_2",0.359541018351124
"358","fdr10",0
"358","fdr5",0
"358","fdr1",0
"358","pr_tgt_2",0.519903896545714
"359","fdr10",1.8
"359","fdr5",2.2
"359","fdr1",2.9
"359","pr_tgt_2",0.328800713739389
"360","fdr10",0.7
"360","fdr5",1.3
"360","fdr1",2.3
"360","pr_tgt_2",0.439856606641999
"361","fdr10",1.8
"361","fdr5",2.2
"361","fdr1",2.9
"361","pr_tgt_2",0.325206809616782
"362","fdr10",1.2
"362","fdr5",1.7
"362","fdr1",2.5
"362","pr_tgt_2",0.418653937563676
"363","fdr10",1.7
"363","fdr5",2.1
"363","fdr1",2.8
"363","pr_tgt_2",0.342854111269601
"364","fdr10",0
"364","fdr5",0
"364","fdr1",0
"364","pr_tgt_2",0.532490426447586
"365","fdr10",1.6
"365","fdr5",2
"365","fdr1",2.8
"365","pr_tgt_2",0.345805807510459
"366","fdr10",0
"366","fdr5",0
"366","fdr1",0
"366","pr_tgt_2",0.537083312197357
"367","fdr10",0
"367","fdr5",0
"367","fdr1",1.4
"367","pr_tgt_2",0.526600112319538
"368","fdr10",1.6
"368","fdr5",2.1
"368","fdr1",2.8
"368","pr_tgt_2",0.347010277238972
"369","fdr10",1.8
"369","fdr5",2.2
"369","fdr1",2.9
"369","pr_tgt_2",0.329256702977936
"370","fdr10",1.8
"370","fdr5",2.2
"370","fdr1",2.9
"370","pr_tgt_2",0.298716009708072
"371","fdr10",0
"371","fdr5",0
"371","fdr1",0
"371","pr_tgt_2",0.509015869718683
"372","fdr10",1.6
"372","fdr5",1.96
"372","fdr1",2.7
"372","pr_tgt_2",0.359363820906377
"373","fdr10",1.6
"373","fdr5",1.96
"373","fdr1",2.7
"373","pr_tgt_2",0.357668786634993
"374","fdr10",1.2
"374","fdr5",1.7
"374","fdr1",2.5
"374","pr_tgt_2",0.400750520144731
"375","fdr10",1.4
"375","fdr5",1.9
"375","fdr1",2.6
"375","pr_tgt_2",0.379558144587811
"376","fdr10",1.8
"376","fdr5",2.2
"376","fdr1",2.9
"376","pr_tgt_2",0.31038404712061
"377","fdr10",1.5
"377","fdr5",1.96
"377","fdr1",2.7
"377","pr_tgt_2",0.361357843449086
"378","fdr10",2.4
"378","fdr5",2.7
"378","fdr1",3.3
"378","pr_tgt_2",0.182672502238627
"379","fdr10",1.5
"379","fdr5",1.9
"379","fdr1",2.7
"379","pr_tgt_2",0.37667887180918
"380","fdr10",1.8
"380","fdr5",2.2
"380","fdr1",2.9
"380","pr_tgt_2",0.326180152813681
"381","fdr10",1.7
"381","fdr5",2.1
"381","fdr1",2.8
"381","pr_tgt_2",0.343148372111289
"382","fdr10",1.8
"382","fdr5",2.2
"382","fdr1",2.9
"382","pr_tgt_2",0.316108046930444
"383","fdr10",2.1
"383","fdr5",2.4
"383","fdr1",3
"383","pr_tgt_2",0.282932124617441
"384","fdr10",1.7
"384","fdr5",2.1
"384","fdr1",2.8
"384","pr_tgt_2",0.334687390788329
"385","fdr10",1.5
"385","fdr5",1.96
"385","fdr1",2.7
"385","pr_tgt_2",0.363655197179974
"386","fdr10",1.7
"386","fdr5",2.1
"386","fdr1",2.8
"386","pr_tgt_2",0.336843264959501
"387","fdr10",0
"387","fdr5",0
"387","fdr1",0
"387","pr_tgt_2",0.504283605886822
"388","fdr10",1.6
"388","fdr5",2.1
"388","fdr1",2.8
"388","pr_tgt_2",0.344706936328557
"389","fdr10",0
"389","fdr5",0
"389","fdr1",0
"389","pr_tgt_2",0.503768358420109
"390","fdr10",1.5
"390","fdr5",1.96
"390","fdr1",2.7
"390","pr_tgt_2",0.364506004073559
"391","fdr10",1.3
"391","fdr5",1.8
"391","fdr1",2.6
"391","pr_tgt_2",0.393102358717266
"392","fdr10",1.8
"392","fdr5",2.2
"392","fdr1",2.9
"392","pr_tgt_2",0.311821013357326
"393","fdr10",0
"393","fdr5",0
"393","fdr1",0
"393","pr_tgt_2",0.502630460617791
"394","fdr10",2.2
"394","fdr5",2.6
"394","fdr1",3.2
"394","pr_tgt_2",0.216843367459179
"395","fdr10",1.7
"395","fdr5",2.1
"395","fdr1",2.8
"395","pr_tgt_2",0.338395832273052
"396","fdr10",1.8
"396","fdr5",2.2
"396","fdr1",2.9
"396","pr_tgt_2",0.308740250270285
"397","fdr10",1.8
"397","fdr5",2.2
"397","fdr1",2.9
"397","pr_tgt_2",0.314373069093955
"398","fdr10",2.7
"398","fdr5",3
"398","fdr1",3.5
"398","pr_tgt_2",0.119637424628938
"399","fdr10",0
"399","fdr5",0
"399","fdr1",0
"399","pr_tgt_2",0.522355579411603
"400","fdr10",1.7
"400","fdr5",2.1
"400","fdr1",2.8
"400","pr_tgt_2",0.337309100803471
"401","fdr10",1.9
"401","fdr5",2.3
"401","fdr1",2.9
"401","pr_tgt_2",0.297522667867468
"402","fdr10",1.96
"402","fdr5",2.3
"402","fdr1",3
"402","pr_tgt_2",0.296531551201476
"403","fdr10",1.8
"403","fdr5",2.2
"403","fdr1",2.9
"403","pr_tgt_2",0.315970200888703
"404","fdr10",0.8
"404","fdr5",1.4
"404","fdr1",2.3
"404","pr_tgt_2",0.439366457083742
"405","fdr10",0
"405","fdr5",0
"405","fdr1",0
"405","pr_tgt_2",0.504275903709562
"406","fdr10",1.7
"406","fdr5",2.1
"406","fdr1",2.8
"406","pr_tgt_2",0.338780457319252
"407","fdr10",1.6
"407","fdr5",1.96
"407","fdr1",2.7
"407","pr_tgt_2",0.356674696523487
"408","fdr10",1.8
"408","fdr5",2.2
"408","fdr1",2.9
"408","pr_tgt_2",0.326193105995133
"409","fdr10",0
"409","fdr5",0
"409","fdr1",0
"409","pr_tgt_2",0.508520107200385
"410","fdr10",1.8
"410","fdr5",2.2
"410","fdr1",2.9
"410","pr_tgt_2",0.32769048988207
"411","fdr10",1.1
"411","fdr5",1.7
"411","fdr1",2.5
"411","pr_tgt_2",0.375737949508264
"412","fdr10",1.5
"412","fdr5",1.9
"412","fdr1",2.7
"412","pr_tgt_2",0.372880257924781
"413","fdr10",1.8
"413","fdr5",2.2
"413","fdr1",2.9
"413","pr_tgt_2",0.321695809101589
"414","fdr10",1.5
"414","fdr5",1.9
"414","fdr1",2.7
"414","pr_tgt_2",0.382866779873555
"415","fdr10",0.9
"415","fdr5",1.5
"415","fdr1",2.3
"415","pr_tgt_2",0.468736905029797
"416","fdr10",1.5
"416","fdr5",1.9
"416","fdr1",2.7
"416","pr_tgt_2",0.367185929581502
"417","fdr10",1.5
"417","fdr5",1.9
"417","fdr1",2.7
"417","pr_tgt_2",0.371351122854931
"418","fdr10",1.8
"418","fdr5",2.2
"418","fdr1",2.9
"418","pr_tgt_2",0.323577177637097
"419","fdr10",1.7
"419","fdr5",2.1
"419","fdr1",2.8
"419","pr_tgt_2",0.334520806823881
"420","fdr10",1.5
"420","fdr5",1.9
"420","fdr1",2.7
"420","pr_tgt_2",0.373344462429128
"421","fdr10",0.8
"421","fdr5",1.4
"421","fdr1",2.3
"421","pr_tgt_2",0.439504231352262
"422","fdr10",1.8
"422","fdr5",2.2
"422","fdr1",2.9
"422","pr_tgt_2",0.311647497773597
"423","fdr10",1.6
"423","fdr5",2.1
"423","fdr1",2.8
"423","pr_tgt_2",0.344458787338421
"424","fdr10",1.7
"424","fdr5",2.1
"424","fdr1",2.8
"424","pr_tgt_2",0.339431906964587
"425","fdr10",1.7
"425","fdr5",2.1
"425","fdr1",2.8
"425","pr_tgt_2",0.336467782785363
"426","fdr10",0.9
"426","fdr5",1.5
"426","fdr1",2.4
"426","pr_tgt_2",0.422738880924711
"427","fdr10",1.7
"427","fdr5",2.1
"427","fdr1",2.8
"427","pr_tgt_2",0.345794509248808
"428","fdr10",2.5
"428","fdr5",2.8
"428","fdr1",3.4
"428","pr_tgt_2",0.161048784810788
"429","fdr10",1.7
"429","fdr5",2.1
"429","fdr1",2.8
"429","pr_tgt_2",0.344008958404518
"430","fdr10",1.6
"430","fdr5",2
"430","fdr1",2.8
"430","pr_tgt_2",0.350151805456142
"431","fdr10",1.6
"431","fdr5",2
"431","fdr1",2.7
"431","pr_tgt_2",0.354344848028997
"432","fdr10",1.6
"432","fdr5",1.96
"432","fdr1",2.7
"432","pr_tgt_2",0.359896396417314
"433","fdr10",0.6
"433","fdr5",1.3
"433","fdr1",2.2
"433","pr_tgt_2",0.453146557951152
"434","fdr10",2.8
"434","fdr5",3
"434","fdr1",3.6
"434","pr_tgt_2",0.109742144603225
"435","fdr10",1.6
"435","fdr5",2
"435","fdr1",2.7
"435","pr_tgt_2",0.355763991738169
"436","fdr10",0
"436","fdr5",0
"436","fdr1",0
"436","pr_tgt_2",0.501944444234351
"437","fdr10",1.8
"437","fdr5",2.2
"437","fdr1",2.8
"437","pr_tgt_2",0.349083185530933
"438","fdr10",1.8
"438","fdr5",2.2
"438","fdr1",2.9
"438","pr_tgt_2",0.322099861523127
"439","fdr10",1.96
"439","fdr5",2.3
"439","fdr1",3
"439","pr_tgt_2",0.282616223380879
"440","fdr10",1.8
"440","fdr5",2.2
"440","fdr1",2.9
"440","pr_tgt_2",0.323574733505392
"441","fdr10",0
"441","fdr5",0
"441","fdr1",0
"441","pr_tgt_2",0.521235183341804
"442","fdr10",0
"442","fdr5",0
"442","fdr1",0
"442","pr_tgt_2",0.500677073876912
"443","fdr10",1.6
"443","fdr5",2
"443","fdr1",2.8
"443","pr_tgt_2",0.352675383492615
"444","fdr10",0
"444","fdr5",0.1
"444","fdr1",1.6
"444","pr_tgt_2",0.502530102288335
"445","fdr10",1.7
"445","fdr5",2.1
"445","fdr1",2.8
"445","pr_tgt_2",0.338080607909256
"446","fdr10",1.5
"446","fdr5",1.9
"446","fdr1",2.7
"446","pr_tgt_2",0.369497664413898
"447","fdr10",1.7
"447","fdr5",2.1
"447","fdr1",2.8
"447","pr_tgt_2",0.33278760820445
"448","fdr10",1.7
"448","fdr5",2.1
"448","fdr1",2.8
"448","pr_tgt_2",0.343009214117928
"449","fdr10",1.7
"449","fdr5",2.1
"449","fdr1",2.8
"449","pr_tgt_2",0.340186549741932
"450","fdr10",0.5
"450","fdr5",1.2
"450","fdr1",2.2
"450","pr_tgt_2",0.44583562831234
"451","fdr10",1.7
"451","fdr5",2.1
"451","fdr1",2.8
"451","pr_tgt_2",0.332692906948716
"452","fdr10",1.5
"452","fdr5",1.9
"452","fdr1",2.7
"452","pr_tgt_2",0.366690829176697
"453","fdr10",1.6
"453","fdr5",2
"453","fdr1",2.8
"453","pr_tgt_2",0.347882391921623
"454","fdr10",1.7
"454","fdr5",2.1
"454","fdr1",2.8
"454","pr_tgt_2",0.339626090757266
"455","fdr10",1.5
"455","fdr5",1.96
"455","fdr1",2.7
"455","pr_tgt_2",0.362805597892925
"456","fdr10",1.4
"456","fdr5",1.8
"456","fdr1",2.6
"456","pr_tgt_2",0.385552690037873
"457","fdr10",1.5
"457","fdr5",1.96
"457","fdr1",2.7
"457","pr_tgt_2",0.358709997324274
"458","fdr10",1.5
"458","fdr5",1.9
"458","fdr1",2.7
"458","pr_tgt_2",0.372366325366606
"459","fdr10",1.6
"459","fdr5",1.96
"459","fdr1",2.7
"459","pr_tgt_2",0.356070076594874
"460","fdr10",1.7
"460","fdr5",2.1
"460","fdr1",2.8
"460","pr_tgt_2",0.34806187683763
"461","fdr10",1.7
"461","fdr5",2.1
"461","fdr1",2.8
"461","pr_tgt_2",0.344643205710997
"462","fdr10",1.6
"462","fdr5",2
"462","fdr1",2.8
"462","pr_tgt_2",0.347693978080974
"463","fdr10",0.2
"463","fdr5",1
"463","fdr1",2.1
"463","pr_tgt_2",0.446628193793946
"464","fdr10",1.5
"464","fdr5",1.9
"464","fdr1",2.7
"464","pr_tgt_2",0.37157450178608
"465","fdr10",1.9
"465","fdr5",2.3
"465","fdr1",3
"465","pr_tgt_2",0.297616731420678
"466","fdr10",2.3
"466","fdr5",2.6
"466","fdr1",3.2
"466","pr_tgt_2",0.206410454447013
"467","fdr10",0
"467","fdr5",0
"467","fdr1",0
"467","pr_tgt_2",0.504686916220275
"468","fdr10",1.8
"468","fdr5",2.2
"468","fdr1",2.9
"468","pr_tgt_2",0.326476052982079
"469","fdr10",0
"469","fdr5",0
"469","fdr1",0
"469","pr_tgt_2",0.483993289026878
"470","fdr10",1.5
"470","fdr5",1.9
"470","fdr1",2.7
"470","pr_tgt_2",0.373480297474656
"471","fdr10",1.6
"471","fdr5",1.96
"471","fdr1",2.7
"471","pr_tgt_2",0.360687100565458
"472","fdr10",2.2
"472","fdr5",2.5
"472","fdr1",3.2
"472","pr_tgt_2",0.22661929558626
"473","fdr10",1.3
"473","fdr5",1.7
"473","fdr1",2.6
"473","pr_tgt_2",0.396371258767199
"474","fdr10",1
"474","fdr5",1.6
"474","fdr1",2.5
"474","pr_tgt_2",0.400681397599036
"475","fdr10",1.5
"475","fdr5",1.96
"475","fdr1",2.7
"475","pr_tgt_2",0.3617915068933
"476","fdr10",1.4
"476","fdr5",1.9
"476","fdr1",2.7
"476","pr_tgt_2",0.375661223009873
"477","fdr10",1.8
"477","fdr5",2.2
"477","fdr1",2.9
"477","pr_tgt_2",0.324025201417355
"478","fdr10",1
"478","fdr5",1.5
"478","fdr1",2.4
"478","pr_tgt_2",0.430545469816815
"479","fdr10",1.5
"479","fdr5",1.9
"479","fdr1",2.7
"479","pr_tgt_2",0.372168586344513
"480","fdr10",1.7
"480","fdr5",2.1
"480","fdr1",2.8
"480","pr_tgt_2",0.335407829886327
"481","fdr10",1.5
"481","fdr5",1.96
"481","fdr1",2.7
"481","pr_tgt_2",0.360917564102688
"482","fdr10",1.9
"482","fdr5",2.3
"482","fdr1",3
"482","pr_tgt_2",0.291376096373878
